model,endpoint,observed,predicted,weight,compound_index,compound_id_sha12
nuclei_block_5nn,ER stress,0,0,0.00088495575,312,869327d89918
compartment_route_5nn,ER stress,0,0,0.00088495575,312,869327d89918
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,312,869327d89918
morphology_magnitude_5nn,heat shock,0,0,0.00085910653,312,869327d89918
cells_block_5nn,heat shock,0,0.2,0.00085910653,312,869327d89918
cytoplasm_block_5nn,heat shock,0,0,0.00085910653,312,869327d89918
nuclei_block_5nn,heat shock,0,0,0.00085910653,312,869327d89918
compartment_route_5nn,heat shock,0,0,0.00085910653,312,869327d89918
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,312,869327d89918
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,312,869327d89918
cells_block_5nn,microtubule up,0,0,0.00078125,312,869327d89918
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,312,869327d89918
nuclei_block_5nn,microtubule up,0,0,0.00078125,312,869327d89918
compartment_route_5nn,microtubule up,0,0,0.00078125,312,869327d89918
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,312,869327d89918
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,312,869327d89918
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,312,869327d89918
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,312,869327d89918
nuclei_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,312,869327d89918
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,312,869327d89918
endpoint_prevalence,oxidative stress up,1,0.15829528,0.0047619048,312,869327d89918
morphology_magnitude_5nn,oxidative stress up,1,0,0.0047619048,312,869327d89918
cells_block_5nn,oxidative stress up,1,0,0.0047619048,312,869327d89918
cytoplasm_block_5nn,oxidative stress up,1,0,0.0047619048,312,869327d89918
nuclei_block_5nn,oxidative stress up,1,0.2,0.0047619048,312,869327d89918
compartment_route_5nn,oxidative stress up,1,0,0.0047619048,312,869327d89918
endpoint_prevalence,proliferation decrease,1,0.12480974,0.0060240964,312,869327d89918
morphology_magnitude_5nn,proliferation decrease,1,0,0.0060240964,312,869327d89918
cells_block_5nn,proliferation decrease,1,0,0.0060240964,312,869327d89918
cytoplasm_block_5nn,proliferation decrease,1,0,0.0060240964,312,869327d89918
nuclei_block_5nn,proliferation decrease,1,0,0.0060240964,312,869327d89918
compartment_route_5nn,proliferation decrease,1,0,0.0060240964,312,869327d89918
endpoint_prevalence,apoptosis up,1,0.23592085,0.0032051282,313,9a70731f6a21
morphology_magnitude_5nn,apoptosis up,1,0.4,0.0032051282,313,9a70731f6a21
cells_block_5nn,apoptosis up,1,0.2,0.0032051282,313,9a70731f6a21
cytoplasm_block_5nn,apoptosis up,1,0.4,0.0032051282,313,9a70731f6a21
nuclei_block_5nn,apoptosis up,1,0.2,0.0032051282,313,9a70731f6a21
compartment_route_5nn,apoptosis up,1,0.6,0.0032051282,313,9a70731f6a21
endpoint_prevalence,cytotoxicity BLA,1,0.19939117,0.0037878788,313,9a70731f6a21
morphology_magnitude_5nn,cytotoxicity BLA,1,0.2,0.0037878788,313,9a70731f6a21
cells_block_5nn,cytotoxicity BLA,1,0.2,0.0037878788,313,9a70731f6a21
cytoplasm_block_5nn,cytotoxicity BLA,1,0.4,0.0037878788,313,9a70731f6a21
nuclei_block_5nn,cytotoxicity BLA,1,0.2,0.0037878788,313,9a70731f6a21
compartment_route_5nn,cytotoxicity BLA,1,0.4,0.0037878788,313,9a70731f6a21
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,313,9a70731f6a21
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,313,9a70731f6a21
cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,313,9a70731f6a21
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,313,9a70731f6a21
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,313,9a70731f6a21
compartment_route_5nn,cytotoxicity SRB,0,0.2,0.00083194676,313,9a70731f6a21
endpoint_prevalence,ER stress,1,0.14003044,0.0053763441,313,9a70731f6a21
morphology_magnitude_5nn,ER stress,1,0.4,0.0053763441,313,9a70731f6a21
cells_block_5nn,ER stress,1,0,0.0053763441,313,9a70731f6a21
cytoplasm_block_5nn,ER stress,1,0.2,0.0053763441,313,9a70731f6a21
nuclei_block_5nn,ER stress,1,0,0.0053763441,313,9a70731f6a21
compartment_route_5nn,ER stress,1,0,0.0053763441,313,9a70731f6a21
endpoint_prevalence,heat shock,1,0.11415525,0.0065789474,313,9a70731f6a21
morphology_magnitude_5nn,heat shock,1,0.2,0.0065789474,313,9a70731f6a21
cells_block_5nn,heat shock,1,0,0.0065789474,313,9a70731f6a21
cytoplasm_block_5nn,heat shock,1,0.2,0.0065789474,313,9a70731f6a21
nuclei_block_5nn,heat shock,1,0.4,0.0065789474,313,9a70731f6a21
compartment_route_5nn,heat shock,1,0,0.0065789474,313,9a70731f6a21
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,313,9a70731f6a21
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,313,9a70731f6a21
cells_block_5nn,microtubule up,0,0,0.00078125,313,9a70731f6a21
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,313,9a70731f6a21
nuclei_block_5nn,microtubule up,0,0,0.00078125,313,9a70731f6a21
compartment_route_5nn,microtubule up,0,0,0.00078125,313,9a70731f6a21
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,313,9a70731f6a21
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,313,9a70731f6a21
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,313,9a70731f6a21
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,313,9a70731f6a21
nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,313,9a70731f6a21
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,313,9a70731f6a21
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,313,9a70731f6a21
morphology_magnitude_5nn,oxidative stress up,0,0.2,0.00090415913,313,9a70731f6a21
cells_block_5nn,oxidative stress up,0,0,0.00090415913,313,9a70731f6a21
cytoplasm_block_5nn,oxidative stress up,0,0,0.00090415913,313,9a70731f6a21
nuclei_block_5nn,oxidative stress up,0,0.2,0.00090415913,313,9a70731f6a21
compartment_route_5nn,oxidative stress up,0,0,0.00090415913,313,9a70731f6a21
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,313,9a70731f6a21
morphology_magnitude_5nn,proliferation decrease,0,0,0.00086956522,313,9a70731f6a21
cells_block_5nn,proliferation decrease,0,0,0.00086956522,313,9a70731f6a21
cytoplasm_block_5nn,proliferation decrease,0,0,0.00086956522,313,9a70731f6a21
nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,313,9a70731f6a21
compartment_route_5nn,proliferation decrease,0,0,0.00086956522,313,9a70731f6a21
endpoint_prevalence,apoptosis up,1,0.23592085,0.0032051282,314,0aeaa73a21ec
morphology_magnitude_5nn,apoptosis up,1,0,0.0032051282,314,0aeaa73a21ec
cells_block_5nn,apoptosis up,1,0,0.0032051282,314,0aeaa73a21ec
cytoplasm_block_5nn,apoptosis up,1,0.4,0.0032051282,314,0aeaa73a21ec
nuclei_block_5nn,apoptosis up,1,0,0.0032051282,314,0aeaa73a21ec
compartment_route_5nn,apoptosis up,1,0.2,0.0032051282,314,0aeaa73a21ec
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,314,0aeaa73a21ec
morphology_magnitude_5nn,cytotoxicity BLA,0,0,0.00095057034,314,0aeaa73a21ec
cells_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,314,0aeaa73a21ec
cytoplasm_block_5nn,cytotoxicity BLA,0,0.6,0.00095057034,314,0aeaa73a21ec
nuclei_block_5nn,cytotoxicity BLA,0,0,0.00095057034,314,0aeaa73a21ec
compartment_route_5nn,cytotoxicity BLA,0,0.2,0.00095057034,314,0aeaa73a21ec
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,314,0aeaa73a21ec
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,314,0aeaa73a21ec
cells_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,314,0aeaa73a21ec
cytoplasm_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,314,0aeaa73a21ec
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,314,0aeaa73a21ec
compartment_route_5nn,cytotoxicity SRB,0,0.2,0.00083194676,314,0aeaa73a21ec
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,314,0aeaa73a21ec
morphology_magnitude_5nn,ER stress,0,0,0.00088495575,314,0aeaa73a21ec
cells_block_5nn,ER stress,0,0,0.00088495575,314,0aeaa73a21ec
cytoplasm_block_5nn,ER stress,0,0.2,0.00088495575,314,0aeaa73a21ec
nuclei_block_5nn,ER stress,0,0,0.00088495575,314,0aeaa73a21ec
compartment_route_5nn,ER stress,0,0,0.00088495575,314,0aeaa73a21ec
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,314,0aeaa73a21ec
morphology_magnitude_5nn,heat shock,0,0,0.00085910653,314,0aeaa73a21ec
cells_block_5nn,heat shock,0,0,0.00085910653,314,0aeaa73a21ec
cytoplasm_block_5nn,heat shock,0,0.2,0.00085910653,314,0aeaa73a21ec
nuclei_block_5nn,heat shock,0,0,0.00085910653,314,0aeaa73a21ec
compartment_route_5nn,heat shock,0,0,0.00085910653,314,0aeaa73a21ec
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,314,0aeaa73a21ec
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,314,0aeaa73a21ec
cells_block_5nn,microtubule up,0,0,0.00078125,314,0aeaa73a21ec
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,314,0aeaa73a21ec
nuclei_block_5nn,microtubule up,0,0,0.00078125,314,0aeaa73a21ec
compartment_route_5nn,microtubule up,0,0.4,0.00078125,314,0aeaa73a21ec
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,314,0aeaa73a21ec
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,314,0aeaa73a21ec
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,314,0aeaa73a21ec
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,314,0aeaa73a21ec
nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,314,0aeaa73a21ec
compartment_route_5nn,mitochondrial disruption up,0,0.4,0.0008291874,314,0aeaa73a21ec
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,314,0aeaa73a21ec
morphology_magnitude_5nn,oxidative stress up,0,0.2,0.00090415913,314,0aeaa73a21ec
cells_block_5nn,oxidative stress up,0,0.2,0.00090415913,314,0aeaa73a21ec
cytoplasm_block_5nn,oxidative stress up,0,0.2,0.00090415913,314,0aeaa73a21ec
nuclei_block_5nn,oxidative stress up,0,0,0.00090415913,314,0aeaa73a21ec
compartment_route_5nn,oxidative stress up,0,0.4,0.00090415913,314,0aeaa73a21ec
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,314,0aeaa73a21ec
morphology_magnitude_5nn,proliferation decrease,0,0,0.00086956522,314,0aeaa73a21ec
cells_block_5nn,proliferation decrease,0,0.2,0.00086956522,314,0aeaa73a21ec
cytoplasm_block_5nn,proliferation decrease,0,0.2,0.00086956522,314,0aeaa73a21ec
nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,314,0aeaa73a21ec
compartment_route_5nn,proliferation decrease,0,0.4,0.00086956522,314,0aeaa73a21ec
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,315,9eb65131d4ac
morphology_magnitude_5nn,apoptosis up,0,0,0.00099601594,315,9eb65131d4ac
cells_block_5nn,apoptosis up,0,0.2,0.00099601594,315,9eb65131d4ac
cytoplasm_block_5nn,apoptosis up,0,0.2,0.00099601594,315,9eb65131d4ac
nuclei_block_5nn,apoptosis up,0,0.2,0.00099601594,315,9eb65131d4ac
compartment_route_5nn,apoptosis up,0,0,0.00099601594,315,9eb65131d4ac
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,315,9eb65131d4ac
morphology_magnitude_5nn,cytotoxicity BLA,0,0.2,0.00095057034,315,9eb65131d4ac
cells_block_5nn,cytotoxicity BLA,0,0,0.00095057034,315,9eb65131d4ac
cytoplasm_block_5nn,cytotoxicity BLA,0,0,0.00095057034,315,9eb65131d4ac
nuclei_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,315,9eb65131d4ac
compartment_route_5nn,cytotoxicity BLA,0,0.2,0.00095057034,315,9eb65131d4ac
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,315,9eb65131d4ac
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,315,9eb65131d4ac
cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,315,9eb65131d4ac
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,315,9eb65131d4ac
nuclei_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,315,9eb65131d4ac
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,315,9eb65131d4ac
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,315,9eb65131d4ac
morphology_magnitude_5nn,ER stress,0,0,0.00088495575,315,9eb65131d4ac
cells_block_5nn,ER stress,0,0.4,0.00088495575,315,9eb65131d4ac
cytoplasm_block_5nn,ER stress,0,0.4,0.00088495575,315,9eb65131d4ac
nuclei_block_5nn,ER stress,0,0.2,0.00088495575,315,9eb65131d4ac
compartment_route_5nn,ER stress,0,0.2,0.00088495575,315,9eb65131d4ac
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,315,9eb65131d4ac
morphology_magnitude_5nn,heat shock,0,0,0.00085910653,315,9eb65131d4ac
cells_block_5nn,heat shock,0,0,0.00085910653,315,9eb65131d4ac
cytoplasm_block_5nn,heat shock,0,0,0.00085910653,315,9eb65131d4ac
nuclei_block_5nn,heat shock,0,0.2,0.00085910653,315,9eb65131d4ac
compartment_route_5nn,heat shock,0,0.2,0.00085910653,315,9eb65131d4ac
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,315,9eb65131d4ac
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,315,9eb65131d4ac
cells_block_5nn,microtubule up,0,0,0.00078125,315,9eb65131d4ac
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,315,9eb65131d4ac
nuclei_block_5nn,microtubule up,0,0,0.00078125,315,9eb65131d4ac
compartment_route_5nn,microtubule up,0,0,0.00078125,315,9eb65131d4ac
endpoint_prevalence,mitochondrial disruption up,1,0.082191781,0.0090909091,315,9eb65131d4ac
morphology_magnitude_5nn,mitochondrial disruption up,1,0,0.0090909091,315,9eb65131d4ac
cells_block_5nn,mitochondrial disruption up,1,0,0.0090909091,315,9eb65131d4ac
cytoplasm_block_5nn,mitochondrial disruption up,1,0,0.0090909091,315,9eb65131d4ac
nuclei_block_5nn,mitochondrial disruption up,1,0,0.0090909091,315,9eb65131d4ac
compartment_route_5nn,mitochondrial disruption up,1,0,0.0090909091,315,9eb65131d4ac
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,315,9eb65131d4ac
morphology_magnitude_5nn,oxidative stress up,0,0,0.00090415913,315,9eb65131d4ac
cells_block_5nn,oxidative stress up,0,0.4,0.00090415913,315,9eb65131d4ac
cytoplasm_block_5nn,oxidative stress up,0,0.4,0.00090415913,315,9eb65131d4ac
nuclei_block_5nn,oxidative stress up,0,0.2,0.00090415913,315,9eb65131d4ac
compartment_route_5nn,oxidative stress up,0,0,0.00090415913,315,9eb65131d4ac
endpoint_prevalence,proliferation decrease,1,0.12480974,0.0060240964,315,9eb65131d4ac
morphology_magnitude_5nn,proliferation decrease,1,0,0.0060240964,315,9eb65131d4ac
cells_block_5nn,proliferation decrease,1,0,0.0060240964,315,9eb65131d4ac
cytoplasm_block_5nn,proliferation decrease,1,0,0.0060240964,315,9eb65131d4ac
nuclei_block_5nn,proliferation decrease,1,0.2,0.0060240964,315,9eb65131d4ac
compartment_route_5nn,proliferation decrease,1,0,0.0060240964,315,9eb65131d4ac
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,316,3b38f514417a
morphology_magnitude_5nn,apoptosis up,0,0.8,0.00099601594,316,3b38f514417a
cells_block_5nn,apoptosis up,0,0.2,0.00099601594,316,3b38f514417a
cytoplasm_block_5nn,apoptosis up,0,0.2,0.00099601594,316,3b38f514417a
nuclei_block_5nn,apoptosis up,0,0.2,0.00099601594,316,3b38f514417a
compartment_route_5nn,apoptosis up,0,0.2,0.00099601594,316,3b38f514417a
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,316,3b38f514417a
morphology_magnitude_5nn,cytotoxicity BLA,0,0.4,0.00095057034,316,3b38f514417a
cells_block_5nn,cytotoxicity BLA,0,0,0.00095057034,316,3b38f514417a
cytoplasm_block_5nn,cytotoxicity BLA,0,0,0.00095057034,316,3b38f514417a
nuclei_block_5nn,cytotoxicity BLA,0,0,0.00095057034,316,3b38f514417a
compartment_route_5nn,cytotoxicity BLA,0,0,0.00095057034,316,3b38f514417a
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,316,3b38f514417a
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,316,3b38f514417a
cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,316,3b38f514417a
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,316,3b38f514417a
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,316,3b38f514417a
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,316,3b38f514417a
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,316,3b38f514417a
morphology_magnitude_5nn,ER stress,0,0.4,0.00088495575,316,3b38f514417a
cells_block_5nn,ER stress,0,0,0.00088495575,316,3b38f514417a
cytoplasm_block_5nn,ER stress,0,0,0.00088495575,316,3b38f514417a
nuclei_block_5nn,ER stress,0,0,0.00088495575,316,3b38f514417a
compartment_route_5nn,ER stress,0,0.2,0.00088495575,316,3b38f514417a
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,316,3b38f514417a
morphology_magnitude_5nn,heat shock,0,0.2,0.00085910653,316,3b38f514417a
cells_block_5nn,heat shock,0,0,0.00085910653,316,3b38f514417a
cytoplasm_block_5nn,heat shock,0,0,0.00085910653,316,3b38f514417a
nuclei_block_5nn,heat shock,0,0,0.00085910653,316,3b38f514417a
compartment_route_5nn,heat shock,0,0.2,0.00085910653,316,3b38f514417a
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,316,3b38f514417a
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,316,3b38f514417a
cells_block_5nn,microtubule up,0,0,0.00078125,316,3b38f514417a
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,316,3b38f514417a
nuclei_block_5nn,microtubule up,0,0,0.00078125,316,3b38f514417a
compartment_route_5nn,microtubule up,0,0,0.00078125,316,3b38f514417a
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,316,3b38f514417a
morphology_magnitude_5nn,mitochondrial disruption up,0,0.2,0.0008291874,316,3b38f514417a
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,316,3b38f514417a
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,316,3b38f514417a
nuclei_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,316,3b38f514417a
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,316,3b38f514417a
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,316,3b38f514417a
morphology_magnitude_5nn,oxidative stress up,0,0.6,0.00090415913,316,3b38f514417a
cells_block_5nn,oxidative stress up,0,0,0.00090415913,316,3b38f514417a
cytoplasm_block_5nn,oxidative stress up,0,0,0.00090415913,316,3b38f514417a
nuclei_block_5nn,oxidative stress up,0,0.2,0.00090415913,316,3b38f514417a
compartment_route_5nn,oxidative stress up,0,0,0.00090415913,316,3b38f514417a
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,316,3b38f514417a
morphology_magnitude_5nn,proliferation decrease,0,0.2,0.00086956522,316,3b38f514417a
cells_block_5nn,proliferation decrease,0,0,0.00086956522,316,3b38f514417a
cytoplasm_block_5nn,proliferation decrease,0,0,0.00086956522,316,3b38f514417a
nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,316,3b38f514417a
compartment_route_5nn,proliferation decrease,0,0,0.00086956522,316,3b38f514417a
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,317,feb089e3e91f
morphology_magnitude_5nn,apoptosis up,0,0.2,0.00099601594,317,feb089e3e91f
cells_block_5nn,apoptosis up,0,0.4,0.00099601594,317,feb089e3e91f
cytoplasm_block_5nn,apoptosis up,0,0.4,0.00099601594,317,feb089e3e91f
nuclei_block_5nn,apoptosis up,0,0.2,0.00099601594,317,feb089e3e91f
compartment_route_5nn,apoptosis up,0,0.4,0.00099601594,317,feb089e3e91f
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,317,feb089e3e91f
morphology_magnitude_5nn,cytotoxicity BLA,0,0.2,0.00095057034,317,feb089e3e91f
cells_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,317,feb089e3e91f
cytoplasm_block_5nn,cytotoxicity BLA,0,0.4,0.00095057034,317,feb089e3e91f
nuclei_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,317,feb089e3e91f
compartment_route_5nn,cytotoxicity BLA,0,0.6,0.00095057034,317,feb089e3e91f
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,317,feb089e3e91f
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,317,feb089e3e91f
cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,317,feb089e3e91f
cytoplasm_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,317,feb089e3e91f
nuclei_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,317,feb089e3e91f
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,317,feb089e3e91f
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,317,feb089e3e91f
morphology_magnitude_5nn,ER stress,0,0,0.00088495575,317,feb089e3e91f
cells_block_5nn,ER stress,0,0,0.00088495575,317,feb089e3e91f
cytoplasm_block_5nn,ER stress,0,0.2,0.00088495575,317,feb089e3e91f
nuclei_block_5nn,ER stress,0,0.2,0.00088495575,317,feb089e3e91f
compartment_route_5nn,ER stress,0,0,0.00088495575,317,feb089e3e91f
